FID,Shape_Leng,Shape_Area,Count_,Count_1,landslide,prob
3637,3600,281875,0,0,0,0.790865
3638,3000,185625,0,0,0,0.833542
3639,600,16875,0,0,0,0.216033
3640,3850,255000,0,0,0,0.103203
3641,4750,652500,0,0,0,0.89952
3642,2850,212500,0,0,0,0.553217
3643,2500,125625,0,0,0,0.318703
3644,750,18750,0,0,0,0.889608
3645,4750,299375,1,1,1,0.131534
3646,2000,83750,0,0,0,0.0303786
3647,600,18750,0,0,0,0.694277
3648,3200,284375,0,0,0,0.181386
3649,3800,364375,0,0,0,0.421802
3650,3650,353750,0,0,0,0.624729
3651,4750,286250,2,2,1,0.857038
3652,3650,306875,0,0,0,0.756548
3653,2200,154375,0,0,0,0.0371416
3654,2350,91250,0,0,0,0.0600396
3655,2600,189375,0,0,0,0.0391263
3656,3900,358125,0,0,0,0.699248
3657,3200,200000,0,0,0,0.558528
3658,4350,233750,0,0,0,0.338456
3659,3600,230000,0,0,0,0.0229786
3660,2750,226875,0,0,0,0.100017
3661,5000,491875,0,0,0,0.658531
3662,3500,311250,0,0,0,0.880183
3663,3100,307500,0,0,0,0.0162095
3664,2050,83125,0,0,0,0.0422353
3665,3500,421250,0,0,0,0.617789
3666,3700,442500,0,0,0,0.186799
3667,1750,73125,0,0,0,0.0273153
3668,2600,160625,0,0,0,0.0486331
3669,1850,65625,0,0,0,0.0668338
3670,3350,170000,0,0,0,0.0692812
3671,3150,200000,0,0,0,0.56385
3672,4350,421250,0,0,0,0.347831
3673,3050,264375,0,0,0,0.294406
3674,2200,87500,0,0,0,0.103472
3675,1400,56875,0,0,0,0.0450095
3676,1200,30625,0,0,0,0.534461
3677,3650,296875,0,0,0,0.954845
3678,2500,170625,0,0,0,0.0316363
3679,2900,154375,0,0,0,0.0756531
3680,1950,120625,0,0,0,0.492523
3681,5450,221250,0,0,0,0.62282
3682,1050,32500,0,0,0,0.0976814
3683,2500,103750,0,0,0,0.754774
3684,3800,235000,0,0,0,0.08343
3685,3300,128125,0,0,0,0.0859832
3686,2300,131875,0,0,0,0.267534
3687,3050,203750,0,0,0,0.978839
3688,5350,452500,0,0,0,0.483439
3689,3250,265000,0,0,0,0.691005
3690,5800,919375,0,0,0,0.951875
3691,3900,255000,0,0,0,0.107746
3692,5300,535625,0,0,0,0.436324
3693,3050,150000,0,0,0,0.201948
3694,3400,271875,0,0,0,0.0396863
3695,3050,201250,0,0,0,0.22777
3696,850,23750,0,0,0,0.0183882
3697,950,21875,0,0,0,0.0306416
3698,4650,529375,0,0,0,0.329444
3699,4400,464375,0,0,0,0.704187
3700,2700,200000,0,0,0,0.523624
3701,2050,95625,0,0,0,0.198486
3702,5350,273125,0,0,0,0.110317
3703,5950,488125,0,0,0,0.0151468
3704,4500,325000,0,0,0,0.692032
3705,3000,189375,0,0,0,0.446628
3706,2700,185000,0,0,0,0.844037
3707,1500,64375,0,0,0,0.0565557
3708,3200,238750,0,0,0,0.199043
3709,4650,262500,0,0,0,0.121023
3710,3150,116875,0,0,0,0.536513
3711,3200,178750,0,0,0,0.0514083
3712,5100,300000,0,0,0,0.167899
3713,3700,213750,0,0,0,0.0393225
3714,3750,338750,0,0,0,0.0378547
3715,5550,545625,0,0,0,0.535816
3716,3200,203125,0,0,0,0.844107
3717,4600,374375,0,0,0,0.78141
3718,4250,181250,0,0,0,0.462403
3719,2600,154375,0,0,0,0.285184
3720,900,21875,0,0,0,0.0204515
3721,3400,255625,0,0,0,0.551004
3722,5300,208125,0,0,0,0.344539
3723,3500,141875,0,0,0,0.153871
3724,5950,880625,0,0,0,0.720309
3725,1100,48750,0,0,0,0.324477
3726,2200,162500,0,0,0,0.0669334
3727,3800,268750,0,0,0,0.0565957
3728,3700,254375,0,0,0,0.0712105
3729,3250,178125,0,0,0,0.302694
3730,2950,110625,0,0,0,0.668375
3731,3150,213125,0,0,0,0.0362996
3732,2800,137500,0,0,0,0.479653
3733,4650,210000,0,0,0,0.42287
3734,1650,42500,0,0,0,0.281943
3735,5300,627500,0,0,0,0.257347
3736,3900,264375,0,0,0,0.389099
3737,850,28125,0,0,0,0.0877509
3738,2000,101875,0,0,0,0.425818
3739,4750,331250,0,0,0,0.0846816
3740,3100,203125,0,0,0,0.0861323
3741,2900,191250,0,0,0,0.664585
3742,3500,279375,1,1,1,0.948665
3743,1900,78125,0,0,0,0.413496
3744,5450,376875,0,0,0,0.314469
3745,3650,210000,0,0,0,0.0693274
3746,2250,151250,0,0,0,0.0179147
3747,1550,61875,0,0,0,0.110012
3748,3450,238125,0,0,0,0.0430722
3749,5850,562500,0,0,0,0.318493
3750,3800,221250,0,0,0,0.211096
3751,5650,748125,0,0,0,0.767319
3752,950,38750,0,0,0,0.0454594
3753,6050,746875,0,0,0,0.485161
3754,4750,294375,0,0,0,0.261341
3755,3850,157500,0,0,0,0.532223
3756,4100,275625,0,0,0,0.103726
3757,4150,260625,0,0,0,0.228958
3758,3800,250000,0,0,0,0.0850293
3759,3600,126875,0,0,0,0.676678
3760,4900,463125,1,1,1,0.897522
3761,3550,328750,1,1,1,0.583577
3762,3100,221875,0,0,0,0.186692
3763,3100,262500,0,0,0,0.136487
3764,8000,330000,0,0,0,0.583666
3765,4700,259375,0,0,0,0.191078
3766,1150,31875,0,0,0,0.0103592
3767,1600,93125,0,0,0,0.223416
3768,4550,213750,0,0,0,0.376602
3769,2350,65000,0,0,0,0.371432
3770,1950,78750,0,0,0,0.0151717
3771,3550,237500,0,0,0,0.0875665
3772,5750,270000,0,0,0,0.2637
3773,3350,263125,0,0,0,0.482699
3774,3900,471875,0,0,0,0.747271
3775,5700,933125,0,0,0,0.470382
3776,3550,265625,0,0,0,0.581802
3777,3500,237500,0,0,0,0.382888
3778,7450,417500,0,0,0,0.617808
3779,2050,74375,0,0,0,0.0973602
3780,1150,32500,0,0,0,0.0210176
3781,3550,343750,0,0,0,0.0342294
3782,2600,126875,0,0,0,0.787773
3783,4700,324375,0,0,0,0.0267924
3784,3200,203125,0,0,0,0.0308759
3785,2750,109375,0,0,0,0.119022
3786,3400,108750,0,0,0,0.770358
3787,2900,255000,0,0,0,0.9275
3788,1950,81250,0,0,0,0.0362357
3789,4100,180000,0,0,0,0.262329
3790,2850,225000,0,0,0,0.292177
3791,2950,238125,0,0,0,0.0968712
3792,3150,202500,0,0,0,0.518464
3793,2650,105625,0,0,0,0.0681029
3794,2950,176875,0,0,0,0.067559
3795,5450,428750,0,0,0,0.513339
3796,4950,345625,0,0,0,0.773434
3797,2200,143750,0,0,0,0.127063
3798,6600,440000,0,0,0,0.194492
3799,3700,305000,1,1,1,0.679054
3800,8700,600625,0,0,0,0.600409
3801,6300,338750,0,0,0,0.214547
3802,5400,551250,0,0,0,0.756426
3803,800,28750,0,0,0,0.260844
3804,3600,221250,1,1,1,0.892498
3805,5250,508125,0,0,0,0.973188
3806,4600,280000,0,0,0,0.0892398
3807,1150,39375,0,0,0,0.0212955
3808,2300,101875,0,0,0,0.0470928
3809,2200,77500,0,0,0,0.0183761
3810,3650,183750,0,0,0,0.0593675
3811,1150,34375,0,0,0,0.0724128
3812,2600,188750,0,0,0,0.221082
3813,4300,352500,0,0,0,0.213741
3814,3450,161875,0,0,0,0.844722
3815,3100,242500,0,0,0,0.64292
3816,2600,123750,0,0,0,0.903383
3817,2850,91875,0,0,0,0.145725
3818,2200,141250,0,0,0,0.111414
3819,3800,146250,1,1,1,0.77248
3820,3550,290000,0,0,0,0.341644
3821,4850,377500,0,0,0,0.148716
3822,3050,189375,0,0,0,0.0293556
3823,3900,369375,0,0,0,0.111802
3824,3100,227500,0,0,0,0.698969
3825,6450,356875,0,0,0,0.600476
3826,3400,117500,0,0,0,0.439865
3827,3950,195625,0,0,0,0.218227
3828,6350,550000,0,0,0,0.13284
3829,3950,336875,0,0,0,0.0319672
3830,3800,308750,2,1,1,0.639346
3831,2850,193750,0,0,0,0.0265827
3832,3900,265625,0,0,0,0.206014
3833,4600,406875,0,0,0,0.0530821
3834,3350,174375,0,0,0,0.79011
3835,5400,293125,0,0,0,0.098028
3836,3350,248750,0,0,0,0.0296564
3837,600,16250,0,0,0,0.0438248
3838,750,17500,0,0,0,0.0189114
3839,2700,211250,0,0,0,0.124808
3840,5050,665000,0,0,0,0.744417
3841,4550,295000,1,1,1,0.698219
3842,3700,403125,0,0,0,0.499312
3843,4000,386875,0,0,0,0.389704
3844,4650,330625,0,0,0,0.892103
3845,1150,40000,0,0,0,0.423265
3846,4400,328125,0,0,0,0.132121
3847,950,24375,0,0,0,0.0206543
3848,3050,155625,0,0,0,0.144196
3849,1150,34375,0,0,0,0.0210066
3850,3450,211875,0,0,0,0.0241997
3851,3200,274375,0,0,0,0.0358818
3852,5550,648750,0,0,0,0.84947
3853,4200,185000,0,0,0,0.495671
3854,3600,238125,0,0,0,0.772731
3855,4700,428125,0,0,0,0.016102
3856,2750,78750,0,0,0,0.285786
3857,1050,25000,0,0,0,0.0346826
3858,3300,180000,0,0,0,0.807339
3859,3750,301875,0,0,0,0.464181
3860,4650,605000,1,0,1,0.973945
3861,800,19375,0,0,0,0.693455
3862,2700,110625,0,0,0,0.160388
3863,2200,85625,0,0,0,0.0814405
3864,2950,175625,0,0,0,0.107144
3865,3650,363750,0,0,0,0.818641
3866,3000,192500,0,0,0,0.662356
3867,4050,173125,0,0,0,0.353272
3868,3200,259375,0,0,0,0.685071
3869,5250,589375,0,0,0,0.573078
3870,4200,443125,0,0,0,0.564103
3871,4700,459375,0,0,0,0.810834
3872,3800,305625,0,0,0,0.632708
3873,1700,76875,0,0,0,0.0417501
3874,3000,238750,0,0,0,0.0828125
3875,2450,112500,1,0,1,0.780085
3876,6300,810000,0,0,0,0.8704
3877,6750,1045625,0,0,0,0.820356
3878,800,20625,0,0,0,0.0296832
3879,3800,290000,0,0,0,0.219501
3880,3950,302500,0,0,0,0.572411
3881,5500,846250,0,0,0,0.462128
3882,2250,125625,0,0,0,0.202613
3883,3350,230000,0,0,0,0.268519
3884,3750,240625,0,0,0,0.0755199
3885,1000,34375,0,0,0,0.0132349
3886,4050,197500,0,0,0,0.0506908
3887,1000,24375,0,0,0,0.207757
3888,2350,127500,0,0,0,0.914842
3889,2750,200000,0,0,0,0.900246
3890,6000,427500,0,0,0,0.228441
3891,2600,198750,0,0,0,0.0693681
3892,2050,151875,0,0,0,0.0359783
3893,4250,485625,0,0,0,0.498741
3894,6800,544375,1,1,1,0.820668
3895,3050,176875,0,0,0,0.145344
3896,2700,163125,0,0,0,0.0657205
3897,3550,325000,0,0,0,0.577761
3898,2700,269375,2,2,1,0.797428
3899,1000,33750,0,0,0,0.0269269
3900,2950,121875,0,0,0,0.199962
3901,4450,486875,0,0,0,0.850085
3902,3900,326875,0,0,0,0.785117
3903,1000,29375,0,0,0,0.839729
3904,1200,45000,0,0,0,0.0207509
3905,3850,285625,0,0,0,0.0397296
3906,4600,316875,0,0,0,0.349103
3907,5650,491250,0,0,0,0.558461
3908,2950,221875,0,0,0,0.501312
3909,2900,233750,0,0,0,0.800745
3910,6950,791875,0,0,0,0.408996
3911,3300,146250,0,0,0,0.0736003
3912,2150,94375,0,0,0,0.372255
3913,1000,30625,0,0,0,0.14436
3914,1900,88750,0,0,0,0.326832
3915,5600,891250,0,0,0,0.497193
3916,3400,181875,0,0,0,0.194028
3917,4150,343750,0,0,0,0.0764214
3918,3600,271875,0,0,0,0.0132044
3919,4500,511875,1,1,1,0.428675
3920,2100,110000,0,0,0,0.73741
3921,1600,51250,0,0,0,0.774555
3922,4800,347500,0,0,0,0.502126
3923,2000,78750,0,0,0,0.370625
3924,4900,288750,0,0,0,0.0509449
3925,2350,120000,0,0,0,0.185905
3926,3350,298125,0,0,0,0.384617
3927,1850,86875,0,0,0,0.0141984
3928,3000,201250,0,0,0,0.130367
3929,2500,122500,0,0,0,0.533098
3930,3100,139375,0,0,0,0.59623
3931,3600,228750,0,0,0,0.0765504
3932,3850,309375,0,0,0,0.944038
3933,2600,140625,0,0,0,0.472335
3934,4250,513750,0,0,0,0.437089
3935,5300,370625,0,0,0,0.0767382
3936,4150,202500,0,0,0,0.116669
3937,2050,103125,0,0,0,0.740398
3938,2450,135625,0,0,0,0.187243
3939,2750,155000,0,0,0,0.0325174
3940,3750,311875,0,0,0,0.787225
3941,3600,356250,0,0,0,0.817607
3942,2200,148750,0,0,0,0.35132
3943,4150,248750,0,0,0,0.199179
3944,2150,84375,0,0,0,0.187309
3945,4450,320000,0,0,0,0.172765
3946,3550,268125,0,0,0,0.0274164
3947,1350,38125,0,0,0,0.0324038
3948,1650,109375,0,0,0,0.0238687
3949,4350,174375,0,0,0,0.361609
3950,3000,158125,0,0,0,0.0788396
3951,3700,280625,0,0,0,0.0338116
3952,4350,208750,1,0,1,0.813268
3953,1000,31250,0,0,0,0.00814813
3954,1750,45625,0,0,0,0.0384819
3955,2650,123125,0,0,0,0.611302
3956,4500,478125,1,1,1,0.742316
3957,2800,181250,0,0,0,0.358007
3958,3050,136875,0,0,0,0.542912
3959,3950,452500,0,0,0,0.475168
3960,3650,273750,0,0,0,0.76027
3961,3500,251250,0,0,0,0.861578
3962,5300,550625,0,0,0,0.850488
3963,5950,525000,0,0,0,0.551007
3964,3650,126875,0,0,0,0.250885
3965,1200,36875,0,0,0,0.0482531
3966,3500,212500,0,0,0,0.0512959
3967,1000,23750,0,0,0,0.01999
3968,3200,186875,0,0,0,0.123178
3969,4700,330000,0,0,0,0.769519
3970,3800,212500,0,0,0,0.0164147
3971,3150,206875,0,0,0,0.518825
3972,3050,226875,0,0,0,0.0792025
3973,6200,701875,1,1,1,0.913916
3974,4500,172500,0,0,0,0.610953
3975,750,25000,0,0,0,0.922612
3976,4150,202500,0,0,0,0.336682
3977,3250,156250,0,0,0,0.0746055
3978,2100,73125,0,0,0,0.383777
3979,3100,90000,0,0,0,0.36976
3980,2200,112500,0,0,0,0.0486817
3981,3350,261875,0,0,0,0.0586432
3982,2400,126875,0,0,0,0.0264072
3983,3550,237500,0,0,0,0.103984
3984,3250,93125,0,0,0,0.129097
3985,7000,419375,0,0,0,0.182349
3986,6850,443125,0,0,0,0.182547
3987,2650,135625,0,0,0,0.61088
3988,4200,266875,0,0,0,0.443965
3989,4100,246250,0,0,0,0.0495937
3990,5200,261250,0,0,0,0.189713
3991,2600,170000,0,0,0,0.0739057
3992,2150,106875,0,0,0,0.0335839
3993,3650,235000,0,0,0,0.0435346
3994,1450,60625,0,0,0,0.0230892
3995,2300,140625,0,0,0,0.364872
3996,4500,289375,0,0,0,0.266784
3997,4000,255625,0,0,0,0.110752
3998,700,20000,0,0,0,0.0057101
3999,4900,539375,0,0,0,0.0266513
4000,1100,26250,0,0,0,0.0961301
4001,4600,285625,0,0,0,0.224257
4002,5300,322500,0,0,0,0.0228371
4003,2000,80625,0,0,0,0.0200481
4004,4100,254375,0,0,0,0.658577
4005,750,16250,0,0,0,0.0131373
4006,4400,395000,0,0,0,0.840916
4007,2900,202500,0,0,0,0.463221
4008,3300,293750,0,0,0,0.0449018
4009,2950,261250,0,0,0,0.0219554
4010,4000,287500,0,0,0,0.0578601
4011,1100,36250,0,0,0,0.0241036
4012,3100,174375,0,0,0,0.692679
4013,3650,206250,0,0,0,0.0657172
4014,1000,20000,0,0,0,0.220381
4015,1250,36875,0,0,0,0.0329368
4016,4800,150625,0,0,0,0.392723
4017,5350,423125,0,0,0,0.305482
4018,3950,245625,0,0,0,0.860533
4019,3950,239375,0,0,0,0.391282
4020,2750,103125,0,0,0,0.355051
4021,2200,85625,0,0,0,0.0562131
4022,900,23750,0,0,0,0.041376
4023,2600,141250,0,0,0,0.0493166
4024,3450,121250,0,0,0,0.506188
4025,2500,131875,0,0,0,0.189383
4026,4900,435625,0,0,0,0.0905388
4027,7100,568750,0,0,0,0.915482
4028,8950,1042500,0,0,0,0.916557
4029,2400,116250,0,0,0,0.0204368
4030,2650,142500,0,0,0,0.0222431
4031,6650,881875,0,0,0,0.536645
4032,2700,221250,0,0,0,0.30018
4033,2600,153750,0,0,0,0.10669
4034,2950,152500,0,0,0,0.180434
4035,1550,50625,0,0,0,0.0386206
4036,2900,151875,0,0,0,0.0334844
4037,1200,28750,0,0,0,0.203233
4038,5200,394375,1,0,1,0.695728
4039,3000,154375,0,0,0,0.0578571
4040,3000,170000,0,0,0,0.0725085
4041,1850,70000,0,0,0,0.0147687
4042,3100,176250,0,0,0,0.678672
4043,4150,585625,0,0,0,0.898306
4044,5000,243750,0,0,0,0.541449
4045,3950,189375,0,0,0,0.193204
4046,3500,361875,0,0,0,0.0410031
4047,4050,211875,0,0,0,0.247865
4048,2100,86875,1,1,1,0.867049
4049,1750,100000,0,0,0,0.854823
4050,4650,365000,0,0,0,0.953449
4051,3200,249375,0,0,0,0.168506
4052,4950,225000,0,0,0,0.428716
4053,1250,36875,0,0,0,0.0123622
4054,1500,67500,1,1,1,0.819121
4055,5800,441875,0,0,0,0.508541
4056,7450,420625,0,0,0,0.630569
4057,5700,527500,0,0,0,0.528026
4058,5100,321875,0,0,0,0.451093
4059,4500,330000,0,0,0,0.056803
4060,1900,104375,0,0,0,0.024401
4061,6050,400000,0,0,0,0.0803377
4062,2400,106250,0,0,0,0.119485
4063,4300,295000,0,0,0,0.808353
4064,1750,69375,0,0,0,0.231824
4065,2400,81250,0,0,0,0.376133
4066,1800,63125,0,0,0,0.0931327
4067,600,16250,0,0,0,0.00672401
4068,750,20000,0,0,0,0.00801921
4069,1600,56250,0,0,0,0.019232
4070,4500,523125,0,0,0,0.653323
4071,3150,221250,0,0,0,0.486309
4072,4300,310625,0,0,0,0.606748
4073,5300,311250,0,0,0,0.754601
4074,4150,362500,0,0,0,0.846457
4075,3650,220000,0,0,0,0.660438
4076,3900,314375,0,0,0,0.814191
4077,1750,67500,0,0,0,0.0266458
4078,2750,140625,0,0,0,0.084176
4079,1200,43750,0,0,0,0.0189157
4080,2900,202500,0,0,0,0.0801828
4081,4150,483750,0,0,0,0.924975
4082,3800,386250,0,0,0,0.283186
4083,7900,533125,0,0,0,0.544553
4084,2600,170000,0,0,0,0.0513811
4085,4750,374375,0,0,0,0.063179
4086,3550,275625,0,0,0,0.0505776
4087,4100,383750,0,0,0,0.543888
4088,3100,208125,0,0,0,0.0542502
4089,1350,30000,0,0,0,0.364063
4090,1200,33750,0,0,0,0.0304416
4091,2800,203125,0,0,0,0.024952
4092,1500,64375,0,0,0,0.0977328
4093,3150,220625,0,0,0,0.814912
4094,3500,188750,0,0,0,0.0588864
4095,4100,230625,0,0,0,0.0385334
4096,700,18750,0,0,0,0.711131
4097,4050,409375,0,0,0,0.657942
4098,4200,221875,0,0,0,0.383612
4099,3450,219375,0,0,0,0.122596
4100,2250,90625,0,0,0,0.0385002
4101,3150,255000,0,0,0,0.762701
4102,3200,132500,0,0,0,0.677946
4103,3900,425000,0,0,0,0.61509
4104,5400,336250,0,0,0,0.144423
4105,900,27500,0,0,0,0.588326
4106,4450,291875,0,0,0,0.646608
4107,3100,195625,0,0,0,0.893217
4108,1750,71875,0,0,0,0.0194011
4109,4250,238125,0,0,0,0.165525
4110,2000,72500,0,0,0,0.0669302
4111,900,30000,0,0,0,0.0478868
4112,3550,415625,0,0,0,0.874046
4113,1700,69375,0,0,0,0.0294273
4114,4650,295000,0,0,0,0.462049
4115,1950,140000,0,0,0,0.0427914
4116,3150,153750,0,0,0,0.246617
4117,2750,133125,0,0,0,0.126787
4118,2900,141250,0,0,0,0.208385
4119,2200,143750,0,0,0,0.4194
4120,3100,308125,0,0,0,0.281698
4121,2650,211875,0,0,0,0.564978
4122,3350,233750,0,0,0,0.104552
4123,2750,165625,0,0,0,0.22074
4124,5250,595625,0,0,0,0.759589
4125,3350,167500,0,0,0,0.0485036
4126,3500,235000,0,0,0,0.0161414
4127,2450,148750,0,0,0,0.892041
4128,3600,274375,0,0,0,0.698327
4129,2400,82500,0,0,0,0.727933
4130,1700,86250,0,0,0,0.348786
4131,6450,709375,0,0,0,0.882388
4132,1950,107500,0,0,0,0.0267377
4133,2800,150625,0,0,0,0.0380228
4134,2850,238125,0,0,0,0.0108459
4135,1550,55000,0,0,0,0.0586778
4136,4850,385000,0,0,0,0.353657
4137,2750,193125,0,0,0,0.0590049
4138,3050,205625,0,0,0,0.477145
4139,3550,309375,0,0,0,0.575584
4140,3200,230625,0,0,0,0.767672
4141,4050,223125,0,0,0,0.795736
4142,2450,161875,0,0,0,0.620467
4143,1750,95000,0,0,0,0.0275016
4144,6750,370625,0,0,0,0.87551
4145,6150,466250,0,0,0,0.565237
4146,4300,268750,0,0,0,0.0702584
4147,3100,205625,0,0,0,0.167603
4148,2700,102500,0,0,0,0.367773
4149,6500,399375,0,0,0,0.802734
4150,2600,141875,0,0,0,0.0313635
4151,2900,151875,0,0,0,0.0471399
4152,3600,214375,0,0,0,0.0374863
4153,4000,400625,0,0,0,0.317051
4154,1700,78750,0,0,0,0.172447
4155,3600,246875,0,0,0,0.467782
4156,2300,114375,0,0,0,0.232774
4157,1100,31250,0,0,0,0.0138745
4158,3750,158750,0,0,0,0.497391
4159,2500,78750,0,0,0,0.0585935
4160,2900,143750,0,0,0,0.498587
4161,3250,125000,0,0,0,0.106256
4162,2850,211250,0,0,0,0.0178378
4163,3150,224375,0,0,0,0.0374065
4164,1800,75000,0,0,0,0.63704
4165,1300,46875,0,0,0,0.0128508
4166,1900,80000,0,0,0,0.305993
4167,2550,177500,0,0,0,0.138591
4168,6100,360000,0,0,0,0.178084
4169,2350,135000,0,0,0,0.0322101
4170,3800,136250,0,0,0,0.234682
4171,2850,152500,0,0,0,0.0284175
4172,1050,18125,0,0,0,0.293763
4173,1550,81250,0,0,0,0.769663
4174,3000,242500,0,0,0,0.746569
4175,2750,78750,0,0,0,0.281561
4176,3650,247500,0,0,0,0.079643
4177,6100,619375,0,0,0,0.177012
4178,2350,96875,0,0,0,0.223695
4179,2950,140000,0,0,0,0.0267588
4180,2900,73125,0,0,0,0.118447
4181,4400,396875,0,0,0,0.717615
4182,2100,137500,0,0,0,0.409479
4183,2300,135625,0,0,0,0.0571396
4184,3350,243750,0,0,0,0.370994
4185,1800,63750,0,0,0,0.670591
4186,3500,228750,0,0,0,0.483102
4187,2500,93125,0,0,0,0.795341
4188,3000,147500,0,0,0,0.892659
4189,2800,141875,0,0,0,0.767668
4190,1050,26875,0,0,0,0.0296541
4191,3900,223125,0,0,0,0.848722
4192,2800,198750,0,0,0,0.150356
4193,4000,316875,0,0,0,0.221244
4194,1300,26875,0,0,0,0.118631
4195,750,16250,0,0,0,0.111662
4196,950,30000,0,0,0,0.0835019
4197,2500,90625,0,0,0,0.178415
4198,4500,225625,0,0,0,0.298705
4199,2900,180625,0,0,0,0.0405379
4200,4400,346875,0,0,0,0.214607
4201,3250,275625,0,0,0,0.593761
4202,1900,101250,0,0,0,0.954412
4203,2800,168750,0,0,0,0.442006
4204,3650,373125,0,0,0,0.701961
4205,3350,209375,0,0,0,0.320261
4206,5400,814375,0,0,0,0.414917
4207,2750,193750,0,0,0,0.0949988
4208,1850,47500,0,0,0,0.484492
4209,3100,223125,0,0,0,0.55719
4210,2800,107500,0,0,0,0.21858
4211,950,27500,0,0,0,0.175354
4212,6500,586250,0,0,0,0.187026
4213,2800,159375,0,0,0,0.0656096
4214,3950,188750,0,0,0,0.157242
4215,2850,178125,0,0,0,0.88423
4216,4000,334375,0,0,0,0.486249
4217,750,25000,0,0,0,0.0441899
4218,5750,250000,0,0,0,0.162055
4219,4700,259375,0,0,0,0.396255
4220,2500,133750,0,0,0,0.0802832
4221,2550,133750,0,0,0,0.0179297
4222,2750,196875,0,0,0,0.083235
4223,2500,118750,0,0,0,0.242779
4224,4100,194375,0,0,0,0.425306
4225,1700,63125,0,0,0,0.228078
4226,2850,186875,0,0,0,0.0518801
4227,2250,130000,0,0,0,0.127304
4228,3150,250625,0,0,0,0.056592
4229,5300,390625,0,0,0,0.0592189
4230,2950,167500,0,0,0,0.15111
4231,5200,484375,0,0,0,0.0454012
4232,2250,70000,0,0,0,0.0302287
4233,3700,297500,0,0,0,0.361008
4234,2750,227500,1,1,1,0.728353
4235,1150,40000,0,0,0,0.835157
4236,2150,178125,0,0,0,0.476444
4237,3050,159375,0,0,0,0.252484
4238,3150,182500,0,0,0,0.108539
4239,3200,170000,0,0,0,0.115395
4240,3800,188750,0,0,0,0.691977
4241,4750,253750,0,0,0,0.661058
4242,4350,458125,0,0,0,0.0274191
4243,800,23750,0,0,0,0.660923
4244,7000,938125,0,0,0,0.918751
4245,4100,183125,0,0,0,0.10405
4246,3200,122500,0,0,0,0.292631
4247,5000,367500,0,0,0,0.293147
4248,4650,566875,0,0,0,0.707619
4249,4950,326250,0,0,0,0.740367
4250,900,30000,0,0,0,0.467073
4251,2800,158125,0,0,0,0.0699581
4252,5150,320000,0,0,0,0.0284135
4253,5300,195625,0,0,0,0.115562
4254,1100,38125,0,0,0,0.095224
4255,2750,193750,0,0,0,0.0495541
4256,1650,64375,0,0,0,0.0447626
4257,4350,327500,0,0,0,0.114544
4258,3700,187500,0,0,0,0.0366063
4259,2750,210000,0,0,0,0.751804
4260,3100,238750,0,0,0,0.291634
4261,3250,330000,0,0,0,0.215825
4262,3650,383750,0,0,0,0.88327
4263,2300,133125,0,0,0,0.0594647
4264,950,35625,0,0,0,0.00975064
4265,3650,173750,0,0,0,0.160928
4266,2650,123750,0,0,0,0.937705
4267,3200,261875,0,0,0,0.930752
4268,3950,298750,0,0,0,0.132599
4269,2400,146875,0,0,0,0.0942647
4270,1150,27500,0,0,0,0.0253472
4271,3450,151250,0,0,0,0.0539156
4272,3700,313750,0,0,0,0.100957
4273,3300,358750,0,0,0,0.445002
4274,3800,226875,0,0,0,0.224516
4275,3650,197500,0,0,0,0.742454
4276,2750,202500,0,0,0,0.0926965
4277,4350,154375,0,0,0,0.0994216
4278,2750,85000,0,0,0,0.852136
4279,1900,90625,0,0,0,0.138484
4280,7050,379375,0,0,0,0.345395
4281,7150,451875,0,0,0,0.488968
4282,3650,169375,0,0,0,0.162994
4283,1000,33125,0,0,0,0.0142407
4284,4050,461250,0,0,0,0.381815
4285,2700,180000,0,0,0,0.779462
4286,1450,59375,0,0,0,0.0313606
4287,1050,43125,0,0,0,0.0424457
4288,6300,512500,0,0,0,0.107583
4289,3300,110625,0,0,0,0.0933623
4290,2600,217500,0,0,0,0.225902
4291,6450,402500,0,0,0,0.269107
4292,1100,34375,0,0,0,0.0552837
4293,3950,159375,0,0,0,0.428383
4294,5250,395000,0,0,0,0.23583
4295,2500,118750,0,0,0,0.133594
4296,2800,211875,0,0,0,0.0884777
4297,3000,155000,0,0,0,0.167746
4298,2900,230000,0,0,0,0.581602
4299,3100,309375,0,0,0,0.0951592
4300,3550,235625,0,0,0,0.267116
4301,4300,270000,0,0,0,0.0251312
4302,2900,163750,0,0,0,0.0781726
4303,5050,430625,0,0,0,0.833048
4304,4300,251250,0,0,0,0.0710034
4305,4450,315625,0,0,0,0.273703
4306,2550,154375,0,0,0,0.0240754
4307,1600,43125,0,0,0,0.481593
4308,1200,35000,0,0,0,0.0603267
4309,1200,31875,0,0,0,0.175934
4310,1900,60000,0,0,0,0.119824
4311,6050,448750,0,0,0,0.516817
4312,3400,160625,0,0,0,0.0776819
4313,2700,165625,0,0,0,0.0733191
4314,1050,27500,0,0,0,0.0825423
4315,1350,69375,0,0,0,0.091781
4316,4950,253125,0,0,0,0.238111
4317,2500,118125,0,0,0,0.0873204
4318,4350,330625,0,0,0,0.0294821
4319,4250,175000,0,0,0,0.183923
4320,3000,226250,0,0,0,0.0267918
4321,2600,110000,0,0,0,0.0289483
4322,4500,491250,0,0,0,0.857641
4323,4600,500625,0,0,0,0.809243
4324,7200,501250,0,0,0,0.479957
