,altitude,aspect,fault,ndvi,plan,profile,rainfall,river,road,slope,spi,sti,twi,soil_0,landuse_0,lithology_0,len_x,len_y,Shape_Leng,Shape_Area
8109,302.6653386,167.6341713,4004.199479,0.218892711,0.055161728,-0.111300193,1138.373562,692.6458358,1116.903476,17.28131875,39.29595754,10.99856248,5.459226953,10,3,83,21,52,4050,156875
8110,268.4029851,108.0718887,3466.747528,0.149563988,-0.072208392,-0.022952532,1150.937226,374.2968441,444.7837735,13.16359705,37.58635128,8.898937276,5.834924682,10,2,83,31,23,2950,167500
8111,245.8326446,116.2641558,690.5130036,0.186882885,0.068100397,0.028703912,1185.204381,56.40391694,1098.510203,20.30931203,45.8339821,13.72443575,5.314678922,10,3,225,49,43,5150,302500
8112,292.826087,153.3810065,135.4490652,0.163638737,0.007560905,0.059150156,909.6932286,93.28006702,1836.330071,15.73710759,43.31117734,11.35779819,5.91856918,10,2,136,17,16,1900,100625
8113,282.155102,106.6737624,1001.018756,0.076964064,-0.003710814,0.041477871,1001.675494,383.9243892,1074.572571,15.77961051,63.3398196,12.69508634,5.834491618,10,2,158,36,28,3650,153125
8114,160.2768362,157.0240962,2057.951637,-0.16808237,0.064650928,0.025035881,1012.550711,230.9321675,977.2066612,5.264643617,7.138894135,2.030166436,6.547762903,10,6,111,16,25,2200,110625
8115,192.8010363,225.2766141,5286.023446,-0.065739,0.017749595,0.024746193,1165.909075,246.9142304,157.9361515,7.453523879,13.53334531,3.538073356,6.274472655,1,6,111,79,36,6650,603125
8116,431.0145455,115.8155852,6052.650257,0.123555322,0.027365627,0.01027863,1138.277943,439.8474559,962.9173304,22.10365419,123.8063241,21.79684862,5.464787273,10,2,37,43,20,3950,171875
8117,540.3870968,303.5434906,4976.621472,-0.01001074,-0.54258723,-0.238071094,1126.475043,97.41854046,1856.523831,27.53354226,165.145396,31.35109305,5.414684334,4,2,37,9,4,700,19375
8118,414.630137,137.4117572,194.6018901,0.11374242,0.003490123,0.097497659,1109.393573,57.75361306,785.3157236,10.59190095,98.15740517,8.475053966,6.442728219,10,3,158,21,15,2250,45625
8119,250.4081633,162.0034737,3412.492476,0.147995859,0.364697158,0.072295008,1151.167007,62.87936353,196.468931,21.99130172,26.48131314,11.51703422,4.867373783,10,3,225,5,16,1300,30625
8120,264.2757202,202.5083517,3272.308139,0.141231095,0.014851027,-0.016889976,1153.814667,363.418438,319.49145,14.66907531,32.14237047,9.176345786,5.730595023,10,3,225,36,28,3350,151875
8121,547.3636364,79.74676053,2527.185753,0.126835774,0.064337572,-0.034043027,1030.785937,672.8850222,2713.804794,27.3846297,231.2680023,32.19325853,5.311363754,10,2,158,32,34,3300,185625
8122,228.9224377,131.6394275,690.8058204,0.070807631,0.014102921,0.04471801,1000.664459,565.2583715,523.2515635,13.9135479,78.24366119,12.80847709,6.097986499,1,3,111,24,50,4350,225625
8123,163.4210526,116.0558205,824.703383,-0.085373242,0.063703234,-0.003251291,998.353505,369.1895355,141.3063011,8.898893435,19.06002209,4.825169242,6.140367809,1,6,111,24,22,2750,154375
8124,159.08,249.1388153,1033.601274,-0.100680115,0.063482581,0.029908454,998.6505121,180.0574036,228.6746219,11.99697084,29.01122131,7.590841782,5.901900988,1,4,111,24,8,1850,62500
8125,159.2176724,181.282839,1403.411212,-0.16724735,0.021584623,0.024823657,990.0671617,128.3356175,524.5657516,6.944203633,11.53441056,3.198129926,6.364936537,1,6,111,34,27,3300,290000
8126,167.0950704,204.1335254,2695.662685,-0.048890233,0.00809602,0.041687293,1030.437824,288.7433163,636.3392526,6.356480328,11.76033362,3.035978813,6.603820844,10,6,111,20,30,2750,177500
8127,232.119403,69.3944599,5835.155168,0.146764695,0.03430385,0.035678171,1144.43022,513.2114369,666.7194473,11.00657198,21.33395973,6.024010355,5.921074454,1,3,111,24,13,2050,83750
8128,201.3,226.9609576,5510.436831,-0.007456686,-0.019406863,0.000647825,1153.839386,197.6495991,619.344915,7.768716244,17.18006351,4.094498866,6.323527409,1,6,111,54,38,5500,350000
8129,310.119171,266.6559964,6123.105497,0.082421439,0.029943682,0.034820565,1147.357652,497.9192143,569.3890356,13.42996686,132.1217785,14.68321786,6.316084914,10,2,37,18,34,2900,120625
8130,307.9147287,172.9732427,6160.929099,0.049495698,0.047516624,0.018225643,1147.343267,549.6203622,433.9266902,15.45130824,88.52111748,14.10640727,5.827362499,10,2,37,41,21,3350,161250
8131,568.3172043,305.2172638,5689.444081,0.021936199,-0.157702855,-0.173320093,1140.063386,889.3918539,1251.514031,27.45784864,223.8702141,33.69310059,5.282326219,4,2,37,22,24,2400,116250
8132,364.9104294,267.1049129,6168.50272,0.08409976,0.029245119,0.038422241,1141.811202,559.5421552,652.6903556,18.2341446,99.42077653,17.4352055,5.748703889,10,2,37,65,32,5800,509375
8133,473.2451923,80.96222675,5642.563822,0.109740584,0.058929288,0.051319774,1130.978783,230.2765347,1339.944117,29.52525055,238.690918,33.61784522,5.193581944,10,2,37,42,30,3800,390000
8134,416.2375,216.9043481,76.77125863,0.167841627,-0.044573402,-0.091078214,1109.718508,177.2252807,834.1025723,12.72687479,52.29037594,7.794096517,5.74905826,10,2,225,26,12,2450,100000
8135,238.3061224,112.8852657,2939.597428,0.040853561,0.050542621,0.00454237,1158.959852,160.3186384,137.8906588,12.62210243,30.59801944,7.945598022,5.874871448,10,3,225,36,27,3600,275625
8136,223.2405272,94.16024063,2349.612098,0.010406287,0.027470247,0.015622301,1167.403767,85.86850653,565.4781363,14.88643036,42.01350618,10.30006644,5.869812754,10,6,225,49,28,4300,379375
8137,253.1010886,225.7499224,1296.246227,0.143724836,0.036038106,0.053622224,1180.178557,252.2205487,1478.192039,16.54711502,43.35071536,11.17835556,5.656253964,10,2,225,43,29,4250,401875
8138,235.0445344,249.4726263,2844.586308,0.134141785,0.007225504,-0.003895957,1167.509862,324.7020012,160.2271992,16.14456986,39.19361598,10.62855102,5.653000585,10,2,83,30,33,3750,373750
8139,518.8388889,239.9769785,5781.531917,0.028830779,-0.005788917,0.024747674,1133.754609,432.4529757,1230.442686,26.76704084,227.0016581,34.72655652,5.511099868,10,2,37,43,17,3500,225000
8140,494.9935275,96.56688912,2288.792566,0.023173342,-0.038076611,0.047191859,1028.992823,547.8558675,2549.605553,26.55599097,245.451577,32.14391495,5.455371767,10,2,158,32,39,3550,193125
8141,564.1862745,107.205917,2111.403176,0.177776359,0.13397838,0.001920612,1034.564944,673.1566668,2462.914216,25.13371908,224.5054624,31.83504873,5.473352781,10,2,158,8,27,1900,63750
8142,314.7981651,279.6453156,6158.540215,0.038606707,0.086556741,0.133802072,1147.024756,499.9206574,405.480702,18.81699912,105.1075852,17.0500739,5.72172112,10,2,37,46,27,3900,204375
8143,381.060567,273.2213745,6080.429629,0.046937691,0.037071283,0.048307879,1144.070901,681.8788108,644.4705831,19.53683073,121.3060217,20.02866665,5.699636038,10,2,37,50,40,5200,485000
8144,578.6666667,76.4742642,4947.573912,0.106089776,0.112399571,-0.148329822,1126.881953,44.93271584,1885.57092,28.05096811,58.23464984,19.22328176,4.764200089,4,2,37,10,8,950,31875
8145,377.8705882,105.6409825,1520.326659,0.200836021,0.13179554,0.096612373,958.3185978,141.8784887,240.0350109,14.15566393,25.03490276,7.74993272,5.535797921,10,2,136,17,9,1300,53125
8146,371.1403941,131.4497958,83.95593461,0.241906386,0.057903944,-0.009162508,918.1450846,424.5747412,2188.263613,23.67850693,94.94156368,19.38588431,5.263573806,10,2,56,21,46,3700,253750
8147,389.0058754,229.9437518,4203.190793,0.187416482,0.050563603,0.057094184,1012.164332,331.9569488,1906.028252,22.91029567,151.0225263,23.58918472,5.512708654,10,2,136,40,46,4750,531875
8148,159.7052632,157.3665919,1571.70102,-0.173094429,-0.001440121,-0.000327929,1000.798801,159.9590505,761.1422707,5.295637544,9.11731428,2.238231615,6.730299287,1,6,111,27,15,2400,118750
8149,195.3340358,143.4005084,5493.45901,-0.097353015,0.025046113,0.004246183,1160.170062,195.8772142,209.0958216,8.13025543,16.06152624,4.136412408,6.186625726,1,6,111,83,31,8000,593125
8150,386.673913,203.4101081,6044.992863,0.043039314,-0.011971052,-0.043650934,1145.070066,566.329732,623.4838357,20.50104088,96.65817287,18.52659196,5.601538351,10,2,37,49,32,4500,172500
8151,256.0550459,256.0785478,636.0979751,0.12819292,-0.027069634,-0.008692098,1182.538272,235.4668429,1245.238218,14.58149251,54.90729766,11.07318739,5.855958425,10,2,225,36,25,3400,204375
8152,181.5233645,147.8690047,3407.250869,-0.036274986,0.004140159,0.018828296,1057.025644,254.0191733,311.5658787,8.0258691,18.50594931,4.393511819,6.254194294,10,6,111,32,26,4050,334375
8153,351.254386,278.139886,5946.143677,0.028205178,0.017894008,0.005336325,1146.388782,375.6351834,753.479625,19.72385018,105.5267414,17.65830285,5.559633156,10,2,37,21,41,3250,142500
8154,857.715262,149.058008,4763.967064,0.190353707,0.025620499,-0.013571239,993.6465519,566.2870586,379.5109981,24.77315438,117.5410697,23.49244166,5.332228223,6,3,158,26,37,3300,304375
8155,688.7427844,189.2919069,4197.261106,0.241471752,0.005780709,-0.026032167,985.4191002,380.0219346,675.6860082,22.30667275,92.39171099,19.27886178,5.335531812,4,3,136,71,85,8200,743125
8156,571.4237517,102.255417,3509.035431,0.221536376,0.035167039,0.084435909,980.1141825,101.1923281,1222.973843,21.33365505,94.60747031,18.73326928,5.461510957,4,2,136,49,44,5150,463125
8157,615.5669836,217.8585302,3485.271177,0.213767974,0.003014767,-0.018665601,978.5479493,329.8891399,1426.240666,23.06126,91.82582834,20.15060907,5.32917128,4,2,136,72,43,6550,723125
8158,423.4934641,170.5115361,2221.481267,0.255241319,0.027037374,-0.00208832,967.9906245,209.8486084,345.4416892,20.56475924,116.1565188,20.20290657,5.515490432,10,3,56,22,27,2650,191250
8159,296.437276,249.1510846,1502.873319,0.166224087,-0.000838635,0.040208522,895.4334758,649.3084863,686.3669594,17.73616336,76.20527746,13.9027246,5.597883209,10,2,56,37,38,3850,174375
8160,174.971223,231.7722031,3663.610893,-0.127618021,-0.027513682,-0.023508879,1070.749927,369.5113294,198.5913346,6.323501093,11.56770483,2.890090245,6.367085414,10,6,111,28,20,3200,173750
8161,379.9297297,145.6252958,1860.195567,0.244042272,0.030560712,0.061407454,963.4855551,69.48872121,72.29069659,17.56615078,51.70375269,13.34064342,5.715606861,10,3,136,16,19,1850,115625
8162,403.5,198.7570436,4955.000883,0.138483862,0.159302247,0.137484078,1020.429403,287.4870264,1954.873104,18.25394942,68.64477354,14.04057864,5.42643721,10,2,63,13,15,1600,42500
8163,216.6761658,202.9640699,5412.814731,0.081019836,0.044451046,0.026905042,1131.935528,798.6891225,838.2710177,12.0893548,72.12096632,9.879908176,6.105520146,1,3,111,29,26,2850,241250
8164,202.3513514,157.7443233,6206.524889,-0.143259886,-0.032481631,-0.035054649,1146.714765,344.255056,82.9350054,4.531698027,5.445425325,1.586859739,6.48967346,10,6,37,7,13,1000,23125
8165,274.394822,250.0017533,1456.254045,0.113629459,0.035203739,0.048107126,889.588145,460.7830546,447.6389707,18.75166265,65.0870654,14.68169609,5.601389704,10,2,56,19,36,2800,193125
8166,298.9363057,150.707363,1516.373546,0.137131932,0.028949638,-0.019528871,892.7413157,630.9145052,678.8070411,20.17128892,65.29975462,15.70355973,5.404799183,10,2,56,38,31,3600,196250
8167,182.9625,240.1894806,3226.27229,-0.011147201,0.074693804,0.00743007,979.3225597,112.8909166,1014.422612,11.451387,19.93455649,6.321978752,5.998120253,10,4,136,25,25,2650,100000
8168,437.1444444,214.266723,4909.61786,0.21751837,-0.069929342,-0.048790626,1020.599594,404.4554136,2139.650498,18.14953095,73.09134937,15.13765586,5.539994822,10,2,63,31,30,3650,225000
8169,398.470726,101.8096224,5307.585492,0.19383506,-0.035607565,-0.048071337,1025.812769,347.4585597,2288.369787,20.68264793,68.5935173,16.51792755,5.390829954,10,2,63,48,26,4150,266875
8170,419.2846271,247.418411,5617.289418,0.15577939,-0.021451165,0.025613732,1029.100495,404.0253942,2287.277452,22.4975709,80.00804248,18.30032298,5.376380041,10,2,63,50,25,4050,410625
8171,381.3586338,97.75927963,5968.443931,0.182593763,-0.014869341,-0.020369802,1032.326773,466.4762276,2467.166142,23.67527353,93.10555696,20.43688944,5.331610504,10,2,136,40,24,3550,329375
8172,386.1884817,68.79242116,5872.540226,0.20548391,0.0144122,-0.06581536,1035.734677,410.0202358,2391.366561,22.12109168,215.8283095,26.73299742,5.439276301,10,2,136,35,18,2700,119375
8173,851.2222222,125.6408841,3509.451145,0.211027333,-0.073702797,-0.127036117,1109.451633,382.2696493,2008.154858,18.91155871,439.6058908,45.22447302,6.405601883,6,2,158,12,13,1300,28125
8174,935.6861702,142.4075496,3731.534583,0.201418533,-0.067061936,-0.040775885,1110.324252,613.8944648,1929.468565,27.02081025,221.9615813,32.90615498,5.348254126,6,2,37,26,35,3150,235000
8175,506.5337553,147.7801104,191.8705171,0.189049725,-0.012416416,0.017940305,1111.264311,462.0137888,1326.340636,19.27335382,201.9513344,25.04319759,5.857098313,10,3,158,80,12,5650,296250
8176,417.2682927,201.0909424,687.26092,0.082848144,0.036224957,0.030363221,1111.720424,499.8646304,1113.075331,19.58008912,105.7867108,18.3523362,5.594219552,10,4,225,39,19,2950,205000
8177,283.3397849,119.9270511,4050.389645,0.13568968,0.018588661,0.080854497,1140.537782,495.7265053,845.5735632,13.47440428,37.66903725,8.972569765,5.792063551,10,2,83,18,51,3950,290625
8178,244.25,107.2529943,3424.415771,0.019496036,0.063758796,0.234184922,1150.667391,62.55115588,174.8774118,14.43946996,34.65822408,9.317918847,5.981344263,10,2,225,11,22,1850,75000
8179,274.092688,138.8254247,1906.619019,0.255109135,0.044541606,0.025407648,917.6251759,288.2810738,1079.11678,17.53914556,49.53393418,12.30505329,5.504260854,10,3,56,43,54,5100,606875
8180,161.5387931,205.5109228,1725.787816,-0.174446697,-0.037420967,-0.040842725,1012.804141,359.3434814,943.8005558,5.075000238,8.429877842,2.007192689,6.542950978,10,6,111,25,16,2300,145000
8181,250.6457399,244.3832673,5681.259669,0.140711436,-0.071825702,-0.039838321,1137.147729,721.3007421,813.6451868,13.3891824,80.84909062,12.08772736,6.102511605,10,3,111,27,18,2700,139375
8182,401.3111111,133.8042512,878.9088605,0.070374043,0.005439256,0.019466377,1112.283032,453.7274697,1114.724016,19.25857944,151.9190717,21.48523044,5.683116275,10,5,225,38,11,2600,84375
8183,448.6681034,95.08462136,2339.748166,0.219369385,0.004296809,0.022153767,970.165651,317.4024536,559.4740608,23.66444236,103.3868643,21.67613907,5.32217172,10,2,56,26,25,2650,145000
8184,414.3345725,221.3728181,1331.535421,0.162058926,0.015578612,0.042475899,956.4648837,242.3934938,444.2999733,20.47805397,68.50591887,16.57761291,5.46121306,10,2,136,19,27,2950,168125
8185,302.562069,150.492498,1971.660605,0.276311409,0.041161135,-0.000270895,904.508929,425.0972897,1083.517206,18.13600737,39.86135811,11.83178986,5.484435881,10,3,56,25,26,2700,181250
8186,205.8362989,99.58370693,3111.249904,0.086061707,-0.001258531,0.022742778,972.781512,106.5022269,1059.68952,16.38129947,45.24098825,12.09046783,5.851311388,10,3,136,27,27,3450,175625
8187,503.8208333,211.8064339,3619.98431,0.057029211,-0.051787026,-0.028797116,1041.819394,419.6312124,2822.800024,23.7792847,140.7513501,23.04291352,5.302968991,10,2,56,26,58,4600,300000
8188,585.2613308,231.7833508,3451.850415,0.158615854,-0.031806064,-0.01658576,1038.557022,596.1602333,2918.552595,24.5643211,149.8126044,25.50090546,5.421257561,10,2,56,43,68,6300,648125
8189,867.9109375,284.4645839,4254.95819,-0.026464632,-0.002893975,-0.010200072,1113.804151,539.3070157,1249.822902,28.19344911,291.3320569,36.84812933,5.385193261,6,2,37,61,44,6300,800000
8190,543.28157,173.2982478,1059.66984,0.167892819,0.047798145,0.008374499,1109.07906,407.9357901,954.4462675,19.89722488,204.4704755,22.74492694,5.684910297,10,3,158,67,54,6300,366250
8191,360.1923077,240.6070477,35.15792847,0.056879274,-0.025276284,-0.054101187,1107.820251,76.9064959,385.0088137,13.14196452,19.88867939,7.120087188,5.664162177,10,5,158,10,7,900,16250
8192,378.8382749,111.2993733,2263.191874,0.196539835,-0.007531043,-0.009714734,1119.432644,374.6001428,1431.393677,21.18640723,65.15330769,16.46512427,5.452281189,10,2,225,41,41,4850,463750
8193,251.1172414,122.0011813,2370.368402,0.157707385,-0.045010555,-0.049906962,1164.665353,76.9704413,818.1891277,14.65863986,30.65621428,8.778565026,5.613321791,10,3,225,10,23,1700,90625
8194,205.255814,242.5773919,1690.012771,0.048295982,0.033187474,-0.010664454,1176.399137,217.9680506,303.6635861,14.96827712,32.41125286,9.433758826,5.623810074,10,2,83,32,27,3400,215000
8195,669.3443163,176.6390527,4324.972377,0.239556816,0.017990167,0.000847276,988.7249817,268.1269433,337.9628464,26.1899193,191.6895393,27.75787137,5.297445521,4,3,136,46,29,4300,379375
8196,701.7437568,97.59729811,4262.958718,0.204495282,0.00270291,0.030126208,986.7726931,410.3418824,554.1435135,21.43753865,89.8838859,18.52235753,5.414677277,4,2,136,69,89,8200,597500
8197,380.39801,246.4165238,1649.762124,0.082644767,0.08940323,0.007521133,961.8056926,148.3497651,149.8189101,21.0813391,45.16211849,14.34303242,5.257204636,10,2,136,19,27,2500,125625
8198,382.034749,224.637405,6031.149241,0.078685353,-0.006254224,-0.048754029,1034.566939,339.9178427,2422.672341,19.50563456,74.70211299,16.3393574,5.513830148,10,2,136,40,20,3250,161875
8199,178.6287425,147.0529582,3873.847079,-0.153763327,-0.052540848,-0.043819647,1080.502561,421.8087444,207.7749684,5.308372622,9.229085541,2.278278829,6.483754184,10,6,111,36,14,3000,104375
8200,225.2,249.9071053,5125.99258,0.069172584,-0.041114967,-0.008483362,1124.719181,701.9426399,821.2736038,10.77484358,68.46759637,9.950893586,6.319434463,10,3,111,30,29,3050,187500
8201,805.5884211,65.56043684,4404.232831,0.061626074,0.021807669,0.025863877,1115.286353,305.640951,701.6781194,24.27600844,178.9609318,27.60793467,5.495411069,6,2,37,59,27,5100,593750
8202,740.1890547,192.4021578,2984.102281,0.228874423,0.019572302,0.00095536,1109.404283,482.9472673,569.0639308,22.84947384,97.93127152,21.23357986,5.393181021,6,2,158,53,21,4150,376875
8203,578.8822695,109.3689455,1303.711042,0.174417298,-0.053217136,-0.020658936,1108.737563,556.6602979,903.4113157,19.45099296,157.8307679,21.02766091,5.700709912,10,2,158,68,62,7000,440625
8204,427.6394558,226.4870699,1140.349289,0.124387124,-0.020621233,-0.023612789,1113.311066,453.5323872,1179.185885,22.70955017,74.57373029,18.23042521,5.349328487,10,2,225,41,30,4000,367500
8205,405.5434783,200.432225,2705.877755,0.204875015,-0.084058044,0.175160604,975.9811508,130.5159144,869.3467328,22.87134249,73.22733394,19.55742009,5.258032249,10,2,56,7,14,1100,28750
8206,341.7934783,106.0700091,377.6107808,0.236233638,0.019575785,0.047893386,909.3161989,324.9467308,1971.595483,19.64691498,151.519448,19.0954653,5.380223596,10,2,136,26,29,3050,115000
8207,253.8752294,203.4071414,2384.121775,0.144923044,0.01480795,0.019034093,937.5793675,243.2160916,1152.039568,16.62601495,58.93475065,12.4561729,5.701236796,10,2,136,46,35,4500,340625
8208,472.3169734,88.62801179,1799.063832,0.073294299,-0.006714139,0.008532931,1032.092927,543.8669936,2161.817841,26.97513989,279.8813374,34.71215933,5.422775176,10,2,158,27,47,3900,305625
8209,160.5098039,150.6848389,2426.077694,-0.160459959,-0.059081871,0.026519991,1041.207867,63.84132435,443.4514423,3.643422564,10.57124266,1.540981079,6.813155969,10,6,111,14,10,1250,31875
8210,710.6666667,106.0378193,3278.772339,0.24715979,0.234237356,-0.091095957,1108.117261,136.9315706,1731.771183,23.71951974,1026.832807,67.86759817,6.128860672,6,3,158,7,11,900,18750
8211,758.0295652,140.2361109,3454.022637,0.232092762,0.005257789,0.010201929,1108.960179,351.7646447,1450.296546,23.09410594,207.7536496,28.61319984,5.607676642,6,2,158,35,54,4850,359375
8212,353.5,153.3365322,62.30300467,0.001561701,0.023214256,-0.027157173,1107.476538,28.00455291,322.0391055,10.1681194,16.97841008,5.177722101,6.076234627,10,5,158,13,5,1100,31250
8213,234.3907285,234.2721856,2675.85304,0.014054249,0.004537151,0.055628874,1162.128346,183.2413623,344.0599865,16.33846359,37.60834309,10.732097,5.728678055,10,4,225,48,21,3900,283125
8214,761.9193548,107.8731738,4411.181704,0.132720176,-0.093345508,-0.083237469,991.9484308,382.8555505,273.5817815,22.74817285,150.1394189,24.1749483,5.533716228,6,2,136,18,50,4050,196250
8215,253.0785498,111.8656542,2644.318852,0.215719027,-0.034750141,-0.05553661,947.2978464,407.9610524,1275.700919,18.88002204,54.69454836,13.57078558,5.430367141,10,2,136,30,36,3650,206875
8216,213.3563218,191.849957,2610.646444,0.073162798,0.127824963,0.118728041,964.3179499,194.3744891,870.4981056,17.58394253,45.54869064,11.57281334,5.619719486,10,2,136,46,21,3550,163125
8217,237.6254417,253.4260323,2934.652757,0.096806695,-0.042724775,-0.039104552,964.0759239,312.7893156,1161.613447,16.61455086,36.19572996,10.6643772,5.465638828,10,3,136,30,18,2800,176875
8218,590.3793103,109.1871706,2998.44536,0.214652714,0.04017646,0.119699639,1107.683139,84.55706798,985.8851802,17.61412714,77.63594602,14.3155448,5.672144555,6,2,158,18,18,1850,54375
8219,240.5826331,230.1196162,2783.023463,0.157652623,-0.003662747,0.019887365,1165.84643,391.338616,459.3043839,16.77210828,52.03534725,11.85727881,5.612231152,10,2,83,21,30,2650,223125
8220,571.0576923,75.6204822,3952.003509,0.167518152,0.119382296,0.104575129,987.8710954,75.45068597,619.0398372,26.58771484,239.556294,27.88445526,5.410540833,4,2,136,21,22,2300,162500
8221,302.85754,114.050178,698.7698644,0.141973745,0.030146204,0.048183022,893.5935011,243.9057507,578.4305374,20.18250456,78.37467688,16.91789437,5.515767531,10,2,56,48,59,6200,899375
8222,289.6528497,102.0498914,2186.437411,0.245865169,-0.035990395,0.054946853,903.7552022,322.1933123,1304.301053,16.65217804,36.55502389,10.72966732,5.753105351,10,2,56,19,30,2900,120625
8223,255.6765286,264.2748062,2371.460237,0.096965799,0.031594264,0.057535996,924.3344659,174.20147,1430.035169,19.09830122,54.12120711,14.25330512,5.577064856,10,2,136,37,41,3950,316875
8224,430.5586207,231.6664002,5702.656203,0.044965765,-0.095850501,-0.011993591,1037.078603,413.8771859,2273.469256,24.4706854,174.6253611,25.23859598,5.354608655,10,2,136,39,21,3100,181250
8225,170.3488372,214.1828844,2758.648465,-0.070028273,0.039607695,0.033117571,1049.00331,135.7935239,293.2486053,6.222481996,14.38758471,3.16611381,6.732159724,10,6,111,23,31,3500,215000
8226,214.951952,138.487032,4907.857973,0.002798415,0.035780932,0.014691005,1118.955175,605.7131634,676.4730756,10.03241858,35.43319761,7.054280747,6.161382944,10,3,111,37,33,4300,208125
8227,341.1452282,163.5385961,3311.300606,0.228974925,-0.058183263,-0.005554022,1126.863952,514.3365201,865.5917409,16.28712289,47.94536975,11.39678279,5.60679232,10,2,225,26,18,2200,150625
8228,214.5488722,183.2117495,2021.390863,0.131207261,0.001571412,0.042814762,1173.070525,176.5305915,152.5754128,13.69934564,33.5686823,8.697253143,5.744205915,10,3,83,37,39,4200,332500
8229,181.5714286,146.8183714,4386.726285,-0.152033781,0.020837655,-0.004441806,1100.273403,394.2126102,326.8362952,5.340044731,8.348044384,2.179567415,6.65598405,10,6,111,60,22,5900,315000
8230,184.6794118,237.5208986,4660.153052,-0.100981172,0.013804937,0.028082615,1109.087271,447.4074217,394.8220153,7.477360467,13.28829627,3.700503705,6.372238623,1,6,111,67,23,6750,425000
8231,740.9152047,70.81867892,4815.534332,0.107922712,0.008894669,-0.012042932,1117.930221,320.1562178,226.17484,25.7227094,228.3199854,30.15142038,5.395129253,6,2,37,75,22,6000,641250
8232,774.4363296,264.1624372,4582.63169,-0.015608389,-0.028825769,0.009077159,1116.644388,505.880704,325.4930031,27.77103975,414.6732891,39.02404978,5.434457418,6,2,37,84,24,6700,667500
8233,271.1288889,244.045063,566.4024881,0.152732448,0.043453996,0.038524634,1179.515439,189.1727967,1303.824907,16.622677,48.89615271,11.97011417,5.719625414,10,2,225,17,25,2150,140625
8234,260.9408602,117.1482583,203.9884231,0.190430414,-0.007649331,-0.035076921,1182.557162,425.4429747,658.6692379,17.52185463,54.92384704,13.09431816,5.53140449,10,2,83,40,41,4450,348750
8235,194.607565,117.4697515,1236.091679,0.059225106,-0.025243907,-0.001124571,1177.315409,143.999487,135.7062362,14.45171558,39.7100138,9.877893939,5.798315252,10,2,83,33,25,3200,264375
8236,164.675,105.9294743,2626.989777,-0.144593327,-0.001393637,-0.10918459,1058.37616,107.2931541,103.2474185,3.873348347,8.578875104,1.586653525,6.859467828,10,6,111,6,11,850,25000
8237,180.4553571,212.2430495,4062.619167,-0.154949737,-0.011012731,0.00274622,1087.445262,473.3847235,238.5096529,5.07942984,8.929434012,2.129480853,6.606882422,1,6,111,48,21,4750,280000
8238,234.510101,137.5444582,6027.078432,0.033329375,0.003340439,-0.012266299,1141.986701,348.5847574,307.8331756,9.670506144,29.7114294,6.28989343,6.165564201,10,3,37,22,39,3350,247500
8239,427.0761062,174.1157976,735.6161032,0.163823924,0.061800677,0.036256421,1105.887876,328.944167,503.1057322,19.10649385,71.02821417,15.21140622,5.559216537,10,3,158,27,46,4100,353125
8240,349.5326087,179.0228299,142.7121779,0.070863192,0.043304613,0.028633506,1107.665696,58.10044327,329.2003096,12.91375009,33.09585862,8.310846616,5.897026544,10,5,225,15,10,1300,57500
8241,509.4858491,226.166249,226.2820368,0.152259395,0.049323102,0.025424499,1111.445735,462.2606337,1335.692459,21.53443097,103.6185632,19.51992315,5.460348982,10,3,225,82,25,6400,397500
8242,384.282967,143.7742944,641.5205729,0.12336215,0.021657057,0.04267963,1110.553668,364.6934235,877.1372977,18.55016322,81.77959613,15.45229329,5.626579771,10,2,225,48,22,4200,227500
8243,356.6135266,215.7652197,606.8076261,0.176234148,-0.016658453,-0.009959941,901.1884973,448.4643208,1413.941668,20.44520111,96.64635504,17.59727423,5.54742347,10,2,56,32,25,3150,258750
8244,424.5698529,248.3701155,3905.486958,0.19748228,0.152119695,0.115718078,1044.103862,177.3055208,2775.246915,24.9479084,80.8999731,20.4376854,5.307355354,10,2,56,25,26,2700,170000
8245,423.7191358,72.23668678,1456.018565,0.145970947,0.044499731,0.011501289,1033.842852,480.7954793,1913.570537,25.00426283,112.228464,23.71973117,5.243323985,10,2,158,32,29,3300,202500
8246,333.1169811,236.3829571,1018.754137,0.058773183,0.012470864,0.000180302,1015.592112,393.8766085,1365.781874,19.96425774,144.6216485,20.74033436,5.58843461,10,2,158,52,19,3950,331250
8247,261.9681529,230.2117174,1606.124114,0.138277061,0.033438657,0.08812707,1173.87084,225.953379,1520.997768,14.25428762,28.99962976,8.618265842,5.672594079,10,2,225,32,19,3200,196250
8248,207.8318318,202.4530709,1943.287364,0.037512842,0.046346869,0.029427271,1171.320339,146.2095872,151.8802552,15.2461454,32.11555697,9.371912331,5.58411238,10,2,83,15,35,2850,208125
8249,379.0930233,176.6357593,271.2979891,0.116861777,-0.049894921,0.02915573,917.7667417,604.2880252,2252.091359,21.73268295,84.66672631,18.05043803,5.50954159,10,2,136,30,44,4150,268750
8250,417.6231343,290.6755321,4981.554471,0.122714159,-0.014535817,0.049910677,1041.417783,428.9661425,2461.381583,22.07276785,102.5843066,20.66526475,5.565882017,10,2,136,35,14,2900,167500
8251,223.0487805,238.0636718,4454.317347,0.08645127,0.001493502,0.058666824,1111.016235,256.2117948,872.2564385,9.398030423,28.2858298,6.507376916,6.254559023,10,3,111,11,25,1900,51250
