FID,Shape_Leng,Shape_Area,Count_,landslide,prob
5400,2850,120625,0,0,0.299515
5401,4000,280000,0,0,0.488293
5402,2300,98750,0,0,0.00714788
5403,2000,76250,0,0,0.275218
5404,4800,398125,0,0,0.109692
5405,15150,2073125,1,1,0.384492
5406,2300,90625,0,0,0.0826707
5407,5800,449375,0,0,0.126525
5408,5100,530625,0,0,0.0523396
5409,3950,186250,0,0,0.138377
5410,2800,175625,0,0,0.123256
5411,2400,186875,0,0,0.227322
5412,800,23125,0,0,0.0190642
5413,2450,128750,0,0,0.641669
5414,3450,215625,0,0,0.275402
5415,2700,84375,0,0,0.46889
5416,4050,363750,0,0,0.512743
5417,5550,491250,0,0,0.394712
5418,1900,60000,0,0,0.342276
5419,3700,339375,0,0,0.525101
5420,2800,185625,0,0,0.0384627
5421,3500,154375,0,0,0.326367
5422,4050,313125,0,0,0.836991
5423,4550,268750,0,0,0.513654
5424,1550,58750,0,0,0.714265
5425,2750,211250,0,0,0.406568
5426,4350,300625,0,0,0.0659159
5427,3050,221875,0,0,0.0810926
5428,1800,66250,0,0,0.0161605
5429,2950,197500,0,0,0.158362
5430,3500,283750,0,0,0.84215
5431,3150,157500,0,0,0.411973
5432,2850,161875,0,0,0.545957
5433,3350,155625,0,0,0.43252
5434,1800,71875,0,0,0.343097
5435,3200,234375,0,0,0.0174691
5436,3700,267500,0,0,0.353997
5437,4050,195625,0,0,0.147106
5438,2400,150625,0,0,0.0374104
5439,3450,232500,0,0,0.0183829
5440,5550,468750,0,0,0.293194
5441,2800,158125,0,0,0.464721
5442,2800,150625,0,0,0.0515899
5443,3400,147500,0,0,0.194569
5444,2200,55000,0,0,0.049904
5445,3350,214375,0,0,0.195003
5446,2350,148125,0,0,0.2473
5447,4950,268125,0,0,0.566301
5448,3950,180625,0,0,0.245728
5449,2650,152500,0,0,0.0958825
5450,5500,387500,0,0,0.0701489
5451,3500,261250,0,0,0.527683
5452,1850,96875,0,0,0.0799028
5453,3700,368125,0,0,0.942425
5454,2200,162500,0,0,0.018922
5455,2150,102500,0,0,0.115152
5456,1600,78750,0,0,0.0404557
5457,2850,230000,0,0,0.941783
5458,1400,46250,0,0,0.0164903
5459,3400,235625,0,0,0.908409
5460,3150,292500,0,0,0.451482
5461,1050,23750,0,0,0.0826859
5462,3050,157500,0,0,0.888498
5463,3050,160625,0,0,0.151483
5464,4250,334375,0,0,0.113209
5465,4850,216250,0,0,0.0189707
5466,2950,188750,0,0,0.520526
5467,3150,178750,1,1,0.856853
5468,1800,87500,0,0,0.0807739
5469,3950,343125,0,0,0.895071
5470,1250,33750,0,0,0.116395
5471,2150,111875,0,0,0.376218
5472,3000,243125,0,0,0.0226027
5473,1950,64375,0,0,0.270659
5474,10200,1455000,0,0,0.743139
5475,3750,208750,0,0,0.686459
5476,4350,390625,0,0,0.0617401
5477,2600,103750,0,0,0.54345
5478,3350,287500,0,0,0.816779
5479,5400,462500,0,0,0.307485
5480,4700,470625,1,1,0.608825
5481,1450,71250,0,0,0.00715767
5482,2900,203750,0,0,0.769969
5483,1600,25625,0,0,0.217281
5484,3750,452500,0,0,0.191435
5485,2900,260625,0,0,0.701912
5486,3400,262500,0,0,0.169557
5487,3950,224375,0,0,0.0587061
5488,3200,241875,0,0,0.572967
5489,2350,148125,0,0,0.674222
5490,1350,40625,0,0,0.0320253
5491,4150,437500,0,0,0.32589
5492,2000,69375,0,0,0.272562
5493,2550,154375,0,0,0.753794
5494,2950,125000,0,0,0.573701
5495,3900,378750,0,0,0.707473
5496,4550,336875,0,0,0.492728
5497,3750,275000,0,0,0.210992
5498,5500,643750,1,1,0.857607
5499,4850,223125,0,0,0.0354622
5500,3650,305000,0,0,0.858643
5501,2550,108750,0,0,0.0278729
5502,3300,248750,0,0,0.941411
5503,3150,249375,0,0,0.0305018
5504,5600,528750,1,1,0.697743
5505,2150,84375,0,0,0.773977
5506,4850,273125,0,0,0.860834
5507,4850,326250,0,0,0.785362
5508,4200,246875,0,0,0.377714
5509,8800,744375,0,0,0.172372
5510,2550,180000,0,0,0.0266243
5511,3800,120625,0,0,0.134258
5512,3100,283125,0,0,0.273674
5513,3350,239375,0,0,0.594606
5514,4150,404375,0,0,0.580147
5515,1950,113750,0,0,0.820619
5516,4800,284375,0,0,0.191997
5517,5650,301875,0,0,0.754035
5518,5500,584375,0,0,0.164845
5519,3350,354375,0,0,0.212683
5520,3700,319375,0,0,0.0167371
5521,4150,286250,0,0,0.0615385
5522,4650,375625,0,0,0.791132
5523,2950,206250,0,0,0.660208
5524,2350,138125,0,0,0.0256741
5525,2350,92500,0,0,0.896697
5526,3000,170000,0,0,0.109744
5527,2900,153125,0,0,0.701578
5528,4500,431250,0,0,0.256994
5529,2700,180625,0,0,0.0525153
5530,5200,308125,0,0,0.171989
5531,4400,567500,0,0,0.687693
5532,1350,36250,0,0,0.0200869
5533,2050,103750,0,0,0.181118
5534,5150,309375,0,0,0.544545
5535,5300,238750,0,0,0.557627
5536,1700,81875,0,0,0.788187
5537,1800,73750,0,0,0.464612
5538,2500,171250,1,1,0.817929
5539,1750,66250,0,0,0.102558
5540,3350,166875,0,0,0.134745
5541,2950,168750,0,0,0.0860443
5542,2700,181875,0,0,0.738349
5543,2400,121875,0,0,0.0120256
5544,2600,80000,0,0,0.0343351
5545,2600,141875,0,0,0.097877
5546,2550,205000,0,0,0.100597
5547,3050,211250,0,0,0.485598
5548,4550,455625,0,0,0.257743
5549,6250,476250,0,0,0.25951
5550,4600,251250,0,0,0.262661
5551,1750,89375,0,0,0.698742
5552,2200,131875,0,0,0.0684735
5553,1250,44375,0,0,0.084372
5554,3850,278750,0,0,0.914994
5555,2750,194375,0,0,0.221315
5556,3300,265625,0,0,0.0515892
5557,3250,176250,0,0,0.708491
5558,1150,47500,0,0,0.0195984
5559,4850,393750,0,0,0.123731
5560,2550,68125,0,0,0.286321
5561,2800,242500,0,0,0.0907413
5562,1700,65625,0,0,0.0381707
5563,3100,124375,0,0,0.198199
5564,3500,183750,0,0,0.0666026
5565,2350,79375,0,0,0.0896107
5566,2400,152500,0,0,0.76675
5567,2000,68125,0,0,0.0321422
5568,4250,204375,0,0,0.0453277
5569,4350,363125,0,0,0.538848
5570,2500,163750,0,0,0.938427
5571,2250,114375,0,0,0.208551
5572,2350,108750,0,0,0.0276918
5573,3200,281250,0,0,0.0675864
5574,2850,122500,0,0,0.0241026
5575,2900,193125,0,0,0.42053
5576,2350,136250,0,0,0.0385932
5577,3300,241250,0,0,0.555799
5578,3450,148750,0,0,0.700145
5579,1200,47500,0,0,0.370657
5580,6450,461875,0,0,0.120151
5581,2500,136875,0,0,0.1839
5582,2200,66250,0,0,0.264509
5583,3100,150000,0,0,0.62505
5584,4900,370000,0,0,0.281386
5585,2900,148125,0,0,0.0294288
5586,3700,313750,0,0,0.510832
5587,3300,236875,0,0,0.0598004
5588,3950,236875,0,0,0.794723
5589,2700,163125,0,0,0.0652918
5590,3550,222500,0,0,0.0179521
5591,3600,286875,0,0,0.133067
5592,1250,35625,0,0,0.536987
5593,1050,40625,0,0,0.409455
5594,3350,228125,0,0,0.115524
5595,1300,52500,0,0,0.022049
5596,4050,313750,0,0,0.855212
5597,2700,220625,0,0,0.577639
5598,3300,156875,0,0,0.517537
5599,2000,76250,0,0,0.0254443
5600,1650,53750,0,0,0.333443
5601,5450,372500,0,0,0.0154432
5602,5600,417500,0,0,0.201484
5603,5000,626250,0,0,0.660042
5604,7000,903125,0,0,0.295851
5605,2000,100625,0,0,0.113428
5606,1950,63750,1,1,0.511107
5607,3200,334375,0,0,0.077647
5608,2600,200625,0,0,0.0512113
5609,4100,231250,0,0,0.152703
5610,3950,221875,0,0,0.260326
5611,4500,277500,0,0,0.26424
5612,5500,403125,0,0,0.651729
5613,3100,198125,0,0,0.661493
5614,2450,138750,0,0,0.223869
5615,1800,94375,0,0,0.0774938
5616,2950,161250,0,0,0.621012
5617,2550,176250,0,0,0.274898
5618,2650,148750,0,0,0.0659179
5619,4150,319375,0,0,0.770545
5620,3000,154375,0,0,0.113547
5621,950,28750,0,0,0.0674275
5622,1000,23125,0,0,0.0805515
5623,4100,337500,0,0,0.833985
5624,1550,63750,0,0,0.0807123
5625,3000,156250,0,0,0.226987
5626,4250,157500,0,0,0.432127
5627,6050,450000,0,0,0.374235
5628,1100,28750,0,0,0.0765251
5629,1150,46875,0,0,0.197102
5630,3700,214375,0,0,0.477872
5631,4950,339375,0,0,0.544132
5632,6000,537500,0,0,0.81744
5633,3900,457500,0,0,0.921402
5634,3100,261875,0,0,0.657936
5635,2750,160000,0,0,0.815083
5636,5250,232500,0,0,0.509123
5637,2950,170625,0,0,0.0965287
5638,2950,154375,0,0,0.0125577
5639,3150,186250,0,0,0.131003
5640,2850,232500,0,0,0.0803999
5641,3200,173750,0,0,0.037892
5642,4100,271250,0,0,0.816162
5643,5800,468125,0,0,0.640993
5644,4150,396250,0,0,0.874139
5645,1800,63125,0,0,0.720197
5646,1500,56250,0,0,0.0535357
5647,4700,287500,0,0,0.551649
5648,3200,218125,0,0,0.404226
5649,1550,58125,0,0,0.0318437
5650,4150,245625,0,0,0.0341082
5651,2450,186250,0,0,0.503663
5652,2600,125625,0,0,0.606408
5653,3500,200000,0,0,0.37689
5654,4750,391875,0,0,0.72027
5655,3500,173750,0,0,0.884193
5656,3150,178125,0,0,0.587895
5657,2950,127500,0,0,0.850297
5658,3150,186250,0,0,0.918496
5659,4450,202500,0,0,0.545633
5660,5350,436250,1,1,0.880326
5661,4250,261875,0,0,0.905163
5662,3500,251875,0,0,0.630969
5663,1300,45000,0,0,0.0390465
5664,2400,103750,0,0,0.0491463
5665,2700,225000,0,0,0.67467
5666,2000,105000,0,0,0.123284
5667,1800,107500,0,0,0.587735
5668,4400,215000,0,0,0.811073
5669,3000,154375,0,0,0.671601
5670,1150,55000,0,0,0.116639
5671,4900,432500,0,0,0.645917
5672,5800,631250,1,1,0.622046
5673,3400,159375,0,0,0.284716
5674,6800,455625,0,0,0.628596
5675,3200,216250,0,0,0.79215
5676,6050,803750,1,1,0.965366
5677,5250,423750,0,0,0.719233
5678,2700,140000,0,0,0.0456036
5679,4500,343750,0,0,0.893064
5680,1300,35000,0,0,0.206207
5681,2800,203125,0,0,0.0584452
5682,1050,34375,0,0,0.288692
5683,1300,47500,0,0,0.453851
5684,950,27500,0,0,0.0145123
5685,1750,91250,0,0,0.650076
5686,3450,312500,0,0,0.639982
5687,750,23125,0,0,0.0951146
5688,1750,46250,0,0,0.65599
5689,3100,194375,0,0,0.742224
5690,3500,320625,0,0,0.425864
5691,2800,168750,0,0,0.382455
5692,3750,265000,0,0,0.0178938
5693,2100,60625,0,0,0.0256765
5694,3450,211250,0,0,0.0392493
5695,2750,196875,0,0,0.235247
5696,3350,307500,0,0,0.837923
5697,3850,333750,0,0,0.955099
5698,4400,445000,1,1,0.931466
5699,5450,596875,0,0,0.748046
5700,2100,81250,0,0,0.593277
5701,2300,143750,0,0,0.0555585
5702,2000,62500,0,0,0.443696
5703,4100,200000,0,0,0.324528
5704,3500,318750,0,0,0.471425
5705,5650,581250,0,0,0.746924
5706,2350,145000,0,0,0.136346
5707,4150,200625,0,0,0.92466
5708,900,26250,0,0,0.0593714
5709,3150,216250,0,0,0.280428
5710,2250,125625,1,1,0.580212
5711,4900,227500,1,1,0.453105
5712,2900,224375,0,0,0.0201673
5713,3000,207500,0,0,0.488831
5714,3000,239375,0,0,0.977278
5715,3200,303125,0,0,0.498097
5716,3000,146250,0,0,0.182761
5717,4800,331250,0,0,0.905104
5718,1150,34375,0,0,0.0250069
5719,2450,173125,0,0,0.200497
5720,3550,301875,0,0,0.809312
5721,1400,53750,0,0,0.857347
5722,3950,206875,0,0,0.149989
5723,1700,61875,0,0,0.172743
5724,2350,96875,0,0,0.551315
5725,2800,200000,0,0,0.0296644
5726,3650,288125,0,0,0.43059
5727,4550,304375,0,0,0.0929663
5728,3200,209375,0,0,0.0726667
5729,3950,248125,0,0,0.42966
5730,4150,253750,0,0,0.402936
5731,5050,498750,0,0,0.625934
5732,3900,248750,0,0,0.374274
5733,950,30625,0,0,0.345782
5734,1800,71875,0,0,0.511529
5735,3600,213750,0,0,0.35792
5736,4150,357500,0,0,0.766694
5737,3200,263750,0,0,0.413575
5738,5000,288125,0,0,0.835464
5739,3150,107500,0,0,0.290962
5740,3750,307500,0,0,0.501581
5741,3350,259375,0,0,0.0231051
5742,2650,115625,0,0,0.291465
5743,1500,77500,0,0,0.0642406
5744,2050,70625,0,0,0.00784034
5745,1700,62500,0,0,0.355275
5746,3150,164375,0,0,0.0784603
5747,4250,193750,0,0,0.302305
5748,3050,145625,0,0,0.142963
5749,8050,1112500,0,0,0.847938
5750,3150,262500,0,0,0.541255
5751,4200,200000,0,0,0.93565
5752,4400,265625,0,0,0.0311395
5753,3100,235000,0,0,0.0396018
5754,3000,129375,0,0,0.0678289
5755,5150,510000,0,0,0.129754
5756,4850,383750,0,0,0.850925
5757,2250,153125,0,0,0.200792
5758,3450,250000,0,0,0.398034
5759,2700,183750,0,0,0.188401
5760,1100,39375,0,0,0.00593711
5761,2450,121875,0,0,0.0451618
5762,4400,183750,0,0,0.24841
5763,3600,174375,0,0,0.484392
5764,5850,655000,0,0,0.974283
5765,3100,200000,0,0,0.26757
5766,4450,325625,0,0,0.0187415
5767,4050,287500,0,0,0.313143
5768,1050,28125,0,0,0.0198342
5769,2350,111250,0,0,0.0145015
5770,3900,210000,0,0,0.030445
5771,4250,275625,0,0,0.482197
5772,6500,561875,0,0,0.633898
5773,3750,290000,0,0,0.252796
5774,4800,399375,0,0,0.0575804
5775,4200,330000,0,0,0.452324
5776,1700,141250,0,0,0.169847
5777,2950,195625,0,0,0.0177549
5778,1050,45625,0,0,0.0623925
5779,2150,86875,0,0,0.0557411
5780,3350,311875,0,0,0.174703
5781,2650,116250,0,0,0.213103
5782,3950,288750,0,0,0.403994
5783,3700,225625,1,1,0.639064
5784,2600,92500,0,0,0.0644469
5785,7850,906875,0,0,0.705909
5786,1700,85000,0,0,0.206777
5787,950,29375,0,0,0.0282673
5788,2150,106875,0,0,0.222277
5789,3000,221875,0,0,0.129616
5790,2500,190625,0,0,0.10613
5791,2750,93750,0,0,0.191231
5792,1800,63750,0,0,0.55218
5793,2700,116250,0,0,0.176416
5794,4100,444375,0,0,0.905142
5795,3400,235625,0,0,0.208592
5796,2400,80625,0,0,0.424979
5797,6650,437500,0,0,0.486966
5798,3250,104375,0,0,0.392429
5799,2700,131250,0,0,0.64285
5800,1100,29375,0,0,0.0776937
5801,1150,50000,0,0,0.174807
5802,2800,83750,0,0,0.0408029
5803,6300,699375,0,0,0.57208
5804,4350,476875,0,0,0.327175
5805,950,36875,0,0,0.097952
5806,3450,193125,0,0,0.17697
5807,4150,373125,0,0,0.802885
5808,3400,187500,0,0,0.533228
5809,1350,60000,0,0,0.710055
5810,2250,91250,0,0,0.0939192
5811,2500,159375,0,0,0.686942
5812,3450,267500,0,0,0.0440118
5813,2500,178750,0,0,0.121552
5814,4750,250000,0,0,0.392174
5815,900,24375,0,0,0.0318173
5816,4950,476875,0,0,0.215309
5817,4700,350000,0,0,0.447634
5818,2800,96875,0,0,0.0972509
5819,1600,66875,0,0,0.847166
5820,3300,190000,0,0,0.270279
5821,1650,67500,0,0,0.0264804
5822,3650,263125,0,0,0.0914349
5823,4500,451250,0,0,0.801863
5824,2950,218750,0,0,0.461357
5825,1500,43125,0,0,0.0474914
5826,1400,68125,0,0,0.332647
5827,4700,646250,0,0,0.583243
5828,4250,419375,1,1,0.66777
5829,3850,210625,0,0,0.808416
5830,1000,40000,0,0,0.00558638
5831,2750,173750,0,0,0.350296
5832,3100,157500,0,0,0.376841
5833,3300,153750,0,0,0.046817
5834,1100,31250,0,0,0.0112344
5835,3200,158125,0,0,0.0094204
5836,3100,139375,0,0,0.11156
5837,4250,336250,0,0,0.0835763
5838,2950,118125,0,0,0.101418
5839,1200,46250,0,0,0.0161714
5840,3700,153750,0,0,0.0850215
5841,1650,71250,0,0,0.798565
5842,5500,275000,0,0,0.640136
5843,2400,161250,0,0,0.0237449
5844,1750,65000,0,0,0.0789147
5845,7100,766250,0,0,0.257632
5846,4700,471250,0,0,0.134582
5847,1050,36875,0,0,0.213813
5848,3300,148750,0,0,0.0252775
5849,2500,111875,0,0,0.196535
5850,6650,728125,0,0,0.64386
5851,1600,76250,0,0,0.85281
5852,2750,151875,0,0,0.102891
5853,3700,278125,0,0,0.291196
5854,1000,26250,0,0,0.0158168
5855,2650,163750,0,0,0.041382
5856,1800,77500,0,0,0.0448807
5857,4250,344375,0,0,0.376384
5858,4700,470000,0,0,0.39926
5859,3850,292500,0,0,0.472317
5860,3450,198125,0,0,0.140068
5861,1450,56250,0,0,0.770972
5862,3250,150000,1,1,0.391198
5863,1550,42500,0,0,0.0661965
5864,2800,230625,0,0,0.0335075
5865,3750,193125,0,0,0.258498
5866,5600,714375,0,0,0.232618
5867,5250,409375,0,0,0.627832
5868,1900,77500,0,0,0.104548
5869,1800,103125,0,0,0.02124
5870,2850,136250,0,0,0.358292
5871,4050,393125,0,0,0.601467
5872,5750,278125,0,0,0.233997
5873,3900,316875,0,0,0.364664
5874,900,23125,0,0,0.0246957
5875,3500,243750,0,0,0.653382
5876,1000,20000,0,0,0.0990099
5877,3100,297500,0,0,0.429294
5878,2950,181250,0,0,0.401321
5879,3900,201250,0,0,0.899532
5880,4350,271875,0,0,0.805982
5881,900,18750,0,0,0.213205
5882,2350,144375,0,0,0.00283654
5883,2500,123750,0,0,0.206589
5884,3550,390625,0,0,0.870041
5885,4300,338125,0,0,0.0116244
5886,1400,58125,0,0,0.00388786
5887,1850,72500,0,0,0.0596465
5888,2350,133125,0,0,0.65003
5889,3300,287500,0,0,0.562473
5890,1800,76875,0,0,0.0482696
5891,3900,324375,1,1,0.44657
5892,1750,95625,0,0,0.245816
5893,4050,288750,0,0,0.556293
5894,3850,299375,1,1,0.87591
5895,3600,191250,0,0,0.788289
5896,1000,26875,0,0,0.0366223
5897,1000,38125,0,0,0.0253222
5898,750,22500,0,0,0.0171797
5899,950,36875,0,0,0.00762502
5900,2450,121250,0,0,0.0247854
5901,700,21250,0,0,0.0138517
5902,3200,266875,0,0,0.047974
5903,4350,464375,0,0,0.87002
5904,1700,100000,0,0,0.0787789
5905,4100,399375,0,0,0.549534
5906,2700,153750,0,0,0.0358455
5907,2950,242500,0,0,0.0101352
5908,1700,65000,0,0,0.446159
5909,1450,60000,0,0,0.803979
5910,1150,38750,0,0,0.599374
5911,3350,192500,0,0,0.505626
5912,3600,233125,0,0,0.521739
5913,4000,171875,0,0,0.300038
5914,2650,139375,0,0,0.0948604
5915,4300,230000,0,0,0.471347
5916,3050,247500,0,0,0.255237
5917,3350,210625,0,0,0.947816
5918,2050,78125,0,0,0.0238596
5919,1300,47500,0,0,0.911753
5920,3900,308125,0,0,0.459815
5921,1150,38750,0,0,0.00624025
5922,4650,312500,0,0,0.252041
5923,1400,36250,0,0,0.838449
5924,2850,165625,0,0,0.230308
5925,4050,221875,0,0,0.782533
5926,1000,30625,0,0,0.0109606
5927,2450,142500,0,0,0.0514185
5928,3300,159375,0,0,0.665364
5929,3750,145000,0,0,0.926112
5930,1250,38125,0,0,0.0778933
5931,2800,203125,0,0,0.0583515
5932,2950,90625,0,0,0.262861
5933,4100,282500,0,0,0.191456
5934,2650,188750,0,0,0.0975933
5935,3150,167500,0,0,0.270757
5936,3950,282500,0,0,0.839213
5937,2450,154375,0,0,0.0919532
5938,3350,111250,0,0,0.743821
5939,1250,43750,0,0,0.169732
5940,5950,429375,0,0,0.200716
5941,950,34375,0,0,0.0512549
5942,2600,183750,0,0,0.0999422
5943,3400,138125,0,0,0.218748
5944,3800,210625,0,0,0.37282
5945,3300,348125,0,0,0.789005
5946,3050,220625,0,0,0.342145
5947,1450,58125,0,0,0.247173
5948,1850,44375,0,0,0.601755
5949,3200,215000,0,0,0.967582
5950,7000,965000,0,0,0.609449
5951,7000,531875,0,0,0.0796689
5952,1750,69375,0,0,0.112406
5953,5400,316250,0,0,0.761582
5954,1900,56875,0,0,0.0840284
5955,4150,350000,0,0,0.502068
5956,3000,175000,0,0,0.0560716
5957,3100,203750,0,0,0.00950967
5958,4250,389375,0,0,0.0317564
5959,3950,230625,0,0,0.194339
5960,4350,267500,0,0,0.544201
5961,4550,334375,0,0,0.192887
5962,2700,170000,0,0,0.0298583
5963,3500,251875,0,0,0.892969
5964,4850,251250,0,0,0.909409
5965,2700,111250,0,0,0.788098
5966,3600,137500,0,0,0.154082
5967,3700,212500,0,0,0.216983
5968,4350,319375,0,0,0.898785
5969,3350,346875,0,0,0.857909
5970,4350,516250,0,0,0.843321
5971,3000,301875,0,0,0.15129
5972,2550,111250,0,0,0.58765
5973,3150,233750,0,0,0.236422
5974,4700,367500,0,0,0.2113
5975,3700,216250,0,0,0.898328
5976,4150,348125,0,0,0.0989511
5977,4300,199375,0,0,0.283125
5978,4800,365000,0,0,0.400037
5979,2400,132500,0,0,0.426158
5980,4450,340000,0,0,0.0722968
5981,3800,231875,0,0,0.103746
5982,2850,173125,0,0,0.0193443
5983,3250,134375,0,0,0.218936
5984,1600,73750,0,0,0.655508
5985,3600,265000,0,0,0.196763
5986,3700,325625,0,0,0.765117
5987,1300,41250,0,0,0.145207
5988,3200,186250,0,0,0.0675205
5989,850,28125,0,0,0.0370131
5990,5350,646250,0,0,0.93103
5991,1800,106250,0,0,0.0180742
5992,4200,328125,0,0,0.769452
5993,6950,450625,0,0,0.413027
5994,2700,143750,0,0,0.90257
5995,3400,400625,0,0,0.0993928
5996,2500,141875,0,0,0.105296
5997,3900,213750,0,0,0.109129
5998,3750,350625,0,0,0.0706086
5999,3300,290000,0,0,0.688111
6000,2450,122500,0,0,0.912447
6001,1600,56875,0,0,0.0202169
6002,4650,329375,0,0,0.794656
6003,1500,70000,0,0,0.0477828
6004,2000,75000,0,0,0.111516
6005,950,16875,0,0,0.322633
6006,3600,186250,0,0,0.794098
6007,3550,166250,0,0,0.395125
6008,2150,69375,0,0,0.07545
6009,3900,246875,1,1,0.782007
6010,4100,365625,0,0,0.497381
6011,1200,41250,0,0,0.326015
6012,1300,35000,0,0,0.673656
6013,6950,596250,0,0,0.117351
6014,4150,185000,0,0,0.60732
6015,1450,58125,0,0,0.110929
6016,5650,385625,0,0,0.286348
6017,1450,58750,0,0,0.650596
6018,3500,370000,0,0,0.689602
6019,2600,166875,0,0,0.0259786
6020,4150,324375,0,0,0.0433261
6021,5400,543125,0,0,0.70188
6022,4300,254375,0,0,0.488736
6023,2450,198750,0,0,0.0872342
6024,2850,154375,0,0,0.84868
6025,3700,296875,0,0,0.372467
6026,2750,207500,0,0,0.0298917
6027,5450,473750,0,0,0.591563
6028,3700,240625,0,0,0.230237
6029,10100,1507500,0,0,0.426099
6030,3250,320000,0,0,0.844836
6031,4150,275000,0,0,0.0213995
6032,2150,106250,0,0,0.240787
6033,2750,206250,0,0,0.0367115
6034,3750,361250,0,0,0.573378
6035,1400,45625,0,0,0.142017
6036,1450,80625,0,0,0.0106102
6037,2400,100000,0,0,0.917174
6038,1900,101875,0,0,0.0233515
6039,4750,301875,0,0,0.347887
6040,1200,48125,0,0,0.63904
6041,2600,163125,0,0,0.410752
6042,3950,170625,0,0,0.234105
6043,2650,130000,0,0,0.632629
6044,3050,191875,0,0,0.306637
6045,4800,416875,0,0,0.683147
6046,800,23750,0,0,0.00593326
6047,3850,190000,0,0,0.0275837
6048,5250,383125,0,0,0.701621
6049,4200,208125,0,0,0.116507
6050,5250,598750,0,0,0.625001
6051,5900,266250,0,0,0.306673
6052,5900,465000,1,1,0.901567
6053,3800,225625,0,0,0.860807
6054,3150,293750,0,0,0.0882613
6055,2350,108750,0,0,0.197786
6056,3200,233125,0,0,0.700654
6057,2700,196250,0,0,0.448323
6058,3600,184375,0,0,0.901346
6059,1250,49375,0,0,0.0103913
6060,1600,80625,0,0,0.0543469
6061,5600,341875,0,0,0.237978
6062,5050,432500,0,0,0.901784
6063,4500,348750,0,0,0.674885
6064,3650,178125,0,0,0.492555
6065,3300,222500,0,0,0.352344
6066,2400,140625,0,0,0.0313908
6067,3200,224375,0,0,0.866806
6068,3400,188125,0,0,0.802385
6069,3000,173125,0,0,0.870535
6070,2600,92500,0,0,0.617907
6071,1100,19375,0,0,0.0324553
6072,3850,222500,0,0,0.0339521
6073,4250,222500,0,0,0.623881
6074,2100,128125,0,0,0.644339
6075,2750,216250,0,0,0.694674
6076,3400,175000,0,0,0.795551
6077,2750,151875,0,0,0.551579
6078,3950,193750,0,0,0.381151
6079,1600,48750,0,0,0.031078
6080,4200,253125,0,0,0.484098
6081,3500,210625,0,0,0.0314269
6082,2250,119375,0,0,0.748
6083,4650,144375,0,0,0.192893
6084,3650,243125,0,0,0.0114121
6085,1700,64375,0,0,0.0138148
6086,4600,445000,0,0,0.926432
6087,3450,254375,0,0,0.162778
6088,1900,98750,0,0,0.229123
6089,6600,338125,0,0,0.800814
6090,3750,286875,0,0,0.90385
6091,2750,163125,0,0,0.131321
6092,1600,62500,0,0,0.249378
6093,5850,470000,0,0,0.69721
6094,6300,583125,0,0,0.723783
6095,4850,303125,0,0,0.555228
6096,3400,218750,0,0,0.428849
6097,3850,290000,0,0,0.511546
6098,1050,26250,0,0,0.0132279
6099,1050,18125,0,0,0.0133355
6100,4100,206250,0,0,0.327144
6101,1050,39375,0,0,0.122484
6102,2950,182500,0,0,0.584713
6103,2600,115000,0,0,0.879655
6104,1950,123125,0,0,0.0927006
6105,2800,151250,0,0,0.315255
6106,5800,230000,0,0,0.101388
6107,5350,347500,0,0,0.649001
6108,3550,238125,0,0,0.103652
6109,6950,545625,0,0,0.72254
6110,4750,583125,0,0,0.81393
6111,2000,71875,0,0,0.101328
6112,4300,595000,0,0,0.717933
6113,2000,104375,0,0,0.673437
6114,2350,115000,0,0,0.133741
6115,4350,217500,0,0,0.0385108
6116,1550,65625,0,0,0.0685816
6117,4400,415625,0,0,0.811119
6118,3850,180000,0,0,0.710236
6119,2050,146250,0,0,0.191693
6120,1250,54375,0,0,0.0241407
6121,2700,186250,0,0,0.0942402
6122,1000,21250,0,0,0.0329506
6123,2150,80000,0,0,0.245211
6124,5850,603750,0,0,0.163975
6125,1100,38750,0,0,0.0195068
6126,1250,25625,0,0,0.0242625
6127,1950,83125,0,0,0.19204
6128,3600,248750,0,0,0.116199
6129,2800,201875,0,0,0.231727
6130,1000,38750,0,0,0.924997
6131,3400,413125,0,0,0.899062
6132,2850,200625,1,1,0.537502
6133,3650,163750,0,0,0.788608
6134,4850,354375,0,0,0.849558
6135,1250,30625,0,0,0.109242
6136,3600,262500,0,0,0.0161806
6137,4050,148750,0,0,0.0505159
6138,2600,148750,0,0,0.035508
6139,2400,138750,0,0,0.0717818
6140,2850,153125,0,0,0.540271
6141,2700,215625,0,0,0.0456225
6142,4050,233125,1,1,0.708281
6143,3600,325625,0,0,0.33299
6144,4150,343750,0,0,0.429748
6145,2450,123125,0,0,0.431951
6146,2450,188750,0,0,0.271783
6147,3200,148125,0,0,0.935921
6148,4050,191250,0,0,0.957297
6149,3800,358125,0,0,0.149721
6150,2550,190625,0,0,0.44164
6151,2300,130000,0,0,0.598297
6152,3050,160625,0,0,0.128373
6153,1150,32500,0,0,0.0167746
6154,4800,566250,0,0,0.643197
6155,1250,38125,0,0,0.0152246
6156,3900,240625,0,0,0.813249
6157,3200,220625,0,0,0.0133409
6158,2000,100625,0,0,0.138131
6159,4550,336875,0,0,0.205408
6160,4600,170000,0,0,0.186905
6161,1800,90000,0,0,0.0364882
6162,1400,53125,0,0,0.516775
6163,4050,293750,0,0,0.686812
6164,2450,156250,0,0,0.383163
